Piece,N,Label SD,Beat pos,SD pos,SD,Clave_?,Section,Virtual SD,Tactus,Tempo,Clave,Bass ,Guitar,Tres,Bongo,Bell,Cl_Dens,Bs_Dens,Gt_Dens,Tr_Dens,Bn_Dens,Bl_Dens
Song_2,7,26:15:00,4,3,15,N,Son,95.07,0.887625,67.59611322,,95.049063,95.090324,95.083842,95.03802,,,2,3,3,3.5,
Song_2,7,26:16:00,4,4,16,N,Son,95.2905,0.8904375,67.38260686,,,95.31925,95.293654,95.27736,,,,3.5,3,4,
Song_2,7,27:01:00,1,1,1,Y,Son,95.511,0.89325,67.170445,95.509937,,95.519626,,,,1.5,,3.5,,,
Song_2,7,27:02:00,1,2,2,N,Son,95.7343125,0.89325,67.170445,,,95.707261,,95.728725,,,,4,,4,
Song_2,7,27:03:00,1,3,3,N,Son,95.957625,0.89325,67.170445,,,95.937206,95.932326,95.942254,,,,4.5,3,4.5,
Song_2,7,27:04:00,1,4,4,Y,Son,96.1809375,0.89325,67.170445,96.180111,,96.162428,96.175716,96.160749,,2,,4.5,3,4.5,
Song_2,7,27:05:00,2,1,5,N,Son,96.40425,0.89325,67.170445,,96.35111,96.397202,,,,,1.5,4.5,,,
Song_2,7,27:06:00,2,2,6,N,Son,96.6275625,0.89325,67.170445,,,,,96.606693,,,,,,,
Song_2,7,27:07:00,2,3,7,Y,Son,96.850875,0.89325,67.170445,96.830987,96.815807,96.822018,96.864304,96.823626,,1.5,1.5,4,3,4,
Song_2,7,27:08:00,2,4,8,N,Son,97.0741875,0.89325,67.170445,,,,,,,,,,,,
Song_2,7,27:09:00,3,1,9,N,Son,97.2975,0.89325,67.170445,,,,,97.28825,,,,,,,
Song_2,7,27:10:00,3,2,10,N,Son,97.5208125,0.89325,67.170445,,,,,,,,,,,,
Song_2,7,27:11:00,3,3,11,Y,Son,97.744125,0.89325,67.170445,97.750962,,97.74319,,97.722478,,1.5,,3.5,,3,
Song_2,7,27:12:00,3,4,12,N,Son,97.9674375,0.89325,67.170445,,,97.999062,,97.962966,,,,3.5,,3,
Song_2,7,27:13:00,4,1,13,Y,Son,98.19075,0.89325,67.170445,98.198933,98.155359,98.18759,,98.177906,,1.5,2,3.5,,3,
Song_2,7,27:14:00,4,2,14,N,Son,98.4140625,0.8885625,67.52479426,,,,,98.386926,,,,,,,
Song_2,7,27:15:00,4,3,15,N,Son,98.637375,0.883875,67.88290199,,98.602792,98.590863,,98.596122,,,2,3.5,,4,
Song_2,7,27:16:00,4,4,16,N,Son,98.8606875,0.8791875,68.24482832,,,,98.839836,98.83694,,,,,,,
Song_2,7,28:01:00,1,1,1,Y,Son,99.084,0.8745,68.61063465,99.082938,,99.035317,,99.047992,,1.5,,3,,4,
Song_2,7,28:02:00,1,2,2,N,Son,99.302625,0.8745,68.61063465,,,99.232662,,99.263291,,,,3.5,,4.5,
Song_2,7,28:03:00,1,3,3,N,Son,99.52125,0.8745,68.61063465,,,99.475619,,99.479727,,,,3.5,,4.5,
Song_2,7,28:04:00,1,4,4,Y,Son,99.739875,0.8745,68.61063465,99.731507,,99.691865,99.705255,99.715257,,2,,4,1,5,
Song_2,7,28:05:00,2,1,5,N,Son,99.9585,0.8745,68.61063465,,99.924553,99.934369,,99.92863,,,1.5,4,,5,
Song_2,7,28:06:00,2,2,6,N,Son,100.177125,0.8745,68.61063465,,,100.121,,100.148203,,,,4,,5,
Song_2,7,28:07:00,2,3,7,Y,Son,100.39575,0.8745,68.61063465,100.371192,100.334776,100.343263,100.373979,100.363859,,1.5,1.5,4,1.5,5,
Song_2,7,28:08:00,2,4,8,N,Son,100.614375,0.8745,68.61063465,,,100.582985,100.59231,100.593757,,,,4.5,2,5,
Song_2,7,28:09:00,3,1,9,N,Son,100.833,0.8745,68.61063465,,,100.801238,,100.810917,,,,4.5,,5,
Song_2,7,28:10:00,3,2,10,N,Son,101.051625,0.8745,68.61063465,,,101.020627,101.017125,,,,,5,2,,
Song_2,7,28:11:00,3,3,11,Y,Son,101.27025,0.8745,68.61063465,101.259329,,101.237282,,101.22754,,1.5,,4.5,,4.5,
Song_2,7,28:12:00,3,4,12,N,Son,101.488875,0.8745,68.61063465,,,101.469339,,101.461893,,,,5,,4.5,
Song_2,7,28:13:00,4,1,13,Y,Son,101.7075,0.8745,68.61063465,101.698601,101.684966,101.690086,,101.677619,,2.5,1.5,5,,4.5,
Song_2,7,28:14:00,4,2,14,N,Son,101.926125,0.8739375,68.65479511,,,101.927401,,101.903796,,,,5,,4.5,
Song_2,7,28:15:00,4,3,15,N,Son,102.14475,0.873375,68.69901245,,102.104351,102.109196,102.10776,102.110875,,,1.5,5,2,4.5,
Song_2,7,28:16:00,4,4,16,N,Son,102.363375,0.8728125,68.74328679,,,102.339298,,102.336713,,,,5,,4.5,
Song_2,7,29:01:00,1,1,1,Y,Son,102.582,0.87225,68.78761823,102.579861,,102.555097,,102.552265,,2,,5,,4.5,
Song_2,7,29:02:00,1,2,2,N,Son,102.8000625,0.87225,68.78761823,,,102.777879,,102.769044,,,,5,,4.5,
Song_2,7,29:03:00,1,3,3,N,Son,103.018125,0.87225,68.78761823,,,102.981443,,102.993958,,,,5,,4.5,
Song_2,7,29:04:00,1,4,4,Y,Son,103.2361875,0.87225,68.78761823,103.216686,,103.233046,103.220699,103.230325,,2.5,,5,1,4.5,
Song_2,7,29:05:00,2,1,5,N,Son,103.45425,0.87225,68.78761823,,103.433647,,,103.440148,,,1.5,,,,
Song_2,7,29:06:00,2,2,6,N,Son,103.6723125,0.87225,68.78761823,,,103.628329,,103.660853,,,,4.5,,5,
Song_2,7,29:07:00,2,3,7,Y,Son,103.890375,0.87225,68.78761823,103.876421,103.849282,103.836157,103.866918,103.863993,,1.5,1.5,4.5,1.5,5,
Song_2,7,29:08:00,2,4,8,N,Son,104.1084375,0.87225,68.78761823,,,104.076673,104.099839,104.101038,,,,4.5,2,5,
Song_2,7,29:09:00,3,1,9,N,Son,104.3265,0.87225,68.78761823,,,104.321477,,104.320016,,,,4.5,,5,
Song_2,7,29:10:00,3,2,10,N,Son,104.5445625,0.87225,68.78761823,,,104.525868,104.509928,104.543598,,,,4.5,2,5,
Song_2,7,29:11:00,3,3,11,Y,Son,104.762625,0.87225,68.78761823,104.76873,,104.743719,,104.753956,,1.5,,4.5,,5,
Song_2,7,29:12:00,3,4,12,N,Son,104.9806875,0.87225,68.78761823,,,104.984759,104.940016,104.977635,,,,4,2.5,5,
Song_2,7,29:13:00,4,1,13,Y,Son,105.19875,0.87225,68.78761823,105.216693,105.225325,105.17592,,105.199213,,1.5,1.5,4.5,,5,
Song_2,7,29:14:00,4,2,14,N,Son,105.4168125,0.8754375,68.53715999,,,,,105.421194,,,,,,,
Song_2,7,29:15:00,4,3,15,N,Son,105.634875,0.878625,68.28851899,,105.649807,105.607983,105.600735,105.615688,,,1.5,4.5,2.5,5,
Song_2,7,29:16:00,4,4,16,N,Son,105.8529375,0.8818125,68.04167553,,,105.894763,105.841335,105.846992,,,,4,2.5,4.5,
Song_2,7,30:01:00,1,1,1,Y,Son,106.071,0.885,67.79661017,106.071311,,106.080441,,106.072412,,1.5,,4,,5,
Song_2,7,30:02:00,1,2,2,N,Son,106.29225,0.885,67.79661017,,,106.282324,106.273264,106.288895,,,,4.5,2.5,5,
Song_2,7,30:03:00,1,3,3,N,Son,106.5135,0.885,67.79661017,,,106.50023,,106.507821,,,,4.5,,5,
Song_2,7,30:04:00,1,4,4,Y,Son,106.73475,0.885,67.79661017,106.733556,,106.718578,106.724866,106.728709,,2,,4.5,2.5,5,
Song_2,7,30:05:00,2,1,5,N,Son,106.956,0.885,67.79661017,,106.9424,106.951983,,106.961079,,,1.5,4.5,,5,
Song_2,7,30:06:00,2,2,6,N,Son,107.17725,0.885,67.79661017,,,107.154809,,107.206867,,,,4.5,,5,
Song_2,7,30:07:00,2,3,7,Y,Son,107.3985,0.885,67.79661017,107.397749,107.375378,107.361237,,107.403356,,1.5,1.5,4.5,,5.5,
Song_2,7,30:08:00,2,4,8,N,Son,107.61975,0.885,67.79661017,,,107.601793,107.606356,107.628842,,,,5,2,5.5,
Song_2,7,30:09:00,3,1,9,N,Son,107.841,0.885,67.79661017,,,107.85482,,107.846224,,,,5,,5,
Song_2,7,30:10:00,3,2,10,N,Son,108.06225,0.885,67.79661017,,,108.075891,108.058248,108.057448,,,,5,2,5,
Song_2,7,30:11:00,3,3,11,Y,Son,108.2835,0.885,67.79661017,108.284952,,108.324668,,108.268281,,1.5,,4.5,,5,
Song_2,7,30:12:00,3,4,12,N,Son,108.50475,0.885,67.79661017,,,108.503643,108.516053,108.490241,,,,4.5,2,5.5,
Song_2,7,30:13:00,4,1,13,Y,Son,108.726,0.885,67.79661017,108.729006,108.725266,108.764872,,108.720891,,2,1.5,4.5,,5,
Song_2,7,30:14:00,4,2,14,N,Son,108.94725,0.884625,67.82534972,,,,,108.944363,,,,,,,
Song_2,7,30:15:00,4,3,15,N,Son,109.1685,0.88425,67.85411366,,109.14905,109.180854,,,,,1.5,4,,,
Song_2,7,30:16:00,4,4,16,N,Son,109.38975,0.883875,67.88290199,,,109.43171,109.395194,109.398081,,,,4,2,4,
Song_2,7,31:01:00,1,1,1,Y,Son,109.611,0.8835,67.91171477,109.611159,,,,,,1.5,,,,,
Song_2,7,31:02:00,1,2,2,N,Son,109.831875,0.8835,67.91171477,,,109.82139,109.834483,109.860995,,,,4,2,4,
Song_2,7,31:03:00,1,3,3,N,Son,110.05275,0.8835,67.91171477,,,110.051353,,110.076795,,,,4,,4,
Song_2,7,31:04:00,1,4,4,Y,Son,110.273625,0.8835,67.91171477,110.262526,,110.289529,,110.312714,,2,,4,2,3.5,
Song_2,7,31:05:00,2,1,5,N,Son,110.4945,0.8835,67.91171477,,110.479478,110.509278,,110.513681,,,1.5,3.5,,3.5,
Song_2,7,31:06:00,2,2,6,N,Son,110.715375,0.8835,67.91171477,,,110.720828,,110.714366,,,,4,,4,
Song_2,7,31:07:00,2,3,7,Y,Son,110.93625,0.8835,67.91171477,110.925721,110.89079,110.926564,110.921427,110.927336,,1.5,1.5,4,2,4,
Song_2,7,31:08:00,2,4,8,N,Son,111.157125,0.8835,67.91171477,,,111.173318,111.162165,111.149522,,,,4.5,2.5,4,
Song_2,7,31:09:00,3,1,9,N,Son,111.378,0.8835,67.91171477,,,111.392924,,111.370755,,,,4.5,,4.5,
Song_2,7,31:10:00,3,2,10,N,Son,111.598875,0.8835,67.91171477,,,111.599167,111.598459,,,,,4.5,2.5,,
Song_2,7,31:11:00,3,3,11,Y,Son,111.81975,0.8835,67.91171477,111.802667,,111.819895,,111.799305,,1.5,,5,,4.5,
Song_2,7,31:12:00,3,4,12,N,Son,112.040625,0.8835,67.91171477,,,112.036145,112.053234,112.031282,,,,5,2.5,4.5,
Song_2,7,31:13:00,4,1,13,Y,Son,112.2615,0.8835,67.91171477,112.261342,112.240072,112.26432,,112.248123,,2,1.5,5,,4.5,
Song_2,7,31:14:00,4,2,14,N,Son,112.482375,0.8825625,67.98385383,,,112.474285,,112.480968,,,,5,,4.5,
Song_2,7,31:15:00,4,3,15,N,Son,112.70325,0.881625,68.05614632,,112.676,112.671346,112.671912,112.684872,,,1.5,5,2.5,4.5,
Song_2,7,31:16:00,4,4,16,N,Son,112.924125,0.8806875,68.12859272,,,112.939962,112.905276,112.90892,,,,4.5,2.5,4,
Song_2,7,32:01:00,1,1,1,Y,Son,113.145,0.87975,68.20119352,113.145333,,113.138173,,,,1.5,,5,,,
Song_2,7,32:02:00,1,2,2,N,Son,113.3649375,0.87975,68.20119352,,,113.361895,113.372434,113.353421,,,,5,2.5,4,
Song_2,7,32:03:00,1,3,3,N,Son,113.584875,0.87975,68.20119352,,,113.579754,,113.570107,,,,5,,4,
Song_2,7,32:04:00,1,4,4,Y,Son,113.8048125,0.87975,68.20119352,113.821194,,113.822906,,113.80643,,1.5,,4.5,,4,
Song_2,7,32:05:00,2,1,5,N,Son,114.02475,0.87975,68.20119352,,113.99437,,,114.047132,,,1.5,,,,
Song_2,7,32:06:00,2,2,6,N,Son,114.2446875,0.87975,68.20119352,,,114.216989,,,,,,4.5,,,
Song_2,7,32:07:00,2,3,7,Y,Son,114.464625,0.87975,68.20119352,114.460626,114.447361,114.441846,114.454481,,,1.5,1.5,4.5,2,,
Song_2,7,32:08:00,2,4,8,N,Son,114.6845625,0.87975,68.20119352,,,114.681244,114.667782,,,,,4,2,,
Song_2,7,32:09:00,3,1,9,N,Son,114.9045,0.87975,68.20119352,,,114.906399,,114.915528,,,,4.5,,5.5,
Song_2,7,32:10:00,3,2,10,N,Son,115.1244375,0.87975,68.20119352,,,115.10427,115.15028,,,,,4.5,2,,
Song_2,7,32:11:00,3,3,11,Y,Son,115.344375,0.87975,68.20119352,115.33754,,115.323898,,115.345317,,1.5,,4.5,,5.5,
Song_2,7,32:12:00,3,4,12,N,Son,115.5643125,0.87975,68.20119352,,,115.541926,115.550848,115.575338,,,,4.5,2,5.5,
Song_2,7,32:13:00,4,1,13,Y,Son,115.78425,0.87975,68.20119352,115.787042,115.778321,115.749865,,115.795178,,2,1.5,4.5,,5.5,
Song_2,7,32:14:00,4,2,14,N,Son,116.0041875,0.87946875,68.22300394,,,,,116.028232,,,,,,,
Song_2,7,32:15:00,4,3,15,N,Son,116.224125,0.8791875,68.24482832,,116.180861,116.198462,116.196591,,,,1.5,4.5,2.5,,
Song_2,7,32:16:00,4,4,16,N,Son,116.4440625,0.87890625,68.26666667,,,116.436878,116.422367,116.445283,,,,4.5,3,4.5,
Song_2,7,33:01:00,1,1,1,Y,Son,116.664,0.878625,68.28851899,116.66535,,116.657117,,,,1.5,,4.5,,,
Song_2,7,33:02:00,1,2,2,N,Son,116.8836563,0.878625,68.28851899,,,116.8562,116.86311,,,,,4.5,2.5,,
Song_2,7,33:03:00,1,3,3,N,Son,117.1033125,0.878625,68.28851899,,,117.082392,,117.08911,,,,4.5,,3,
Song_2,7,33:04:00,1,4,4,Y,Son,117.3229688,0.878625,68.28851899,,,117.335207,117.319744,117.339762,,,,4,2.5,3.5,
Song_2,7,33:05:00,2,1,5,N,Son,117.542625,0.878625,68.28851899,,117.50791,117.542675,,,,,1.5,4,,,
Song_2,7,33:06:00,2,2,6,N,Son,117.7622813,0.878625,68.28851899,,,117.752709,,117.757189,,,,4,,3,
Song_2,7,33:07:00,2,3,7,Y,Son,117.9819375,0.878625,68.28851899,117.973854,117.916277,117.955218,117.954293,,,1,1.5,4.5,2.5,,
Song_2,7,33:08:00,2,4,8,N,Son,118.2015938,0.878625,68.28851899,,,118.195467,118.202738,118.198031,,,,5,3,2.5,
Song_2,7,33:09:00,3,1,9,N,Son,118.42125,0.878625,68.28851899,,,118.423441,,,,,,5,,,
Song_2,7,33:10:00,3,2,10,N,Son,118.6409063,0.878625,68.28851899,,,118.618649,118.627443,118.614831,,,,5,2.5,2.5,
Song_2,7,33:11:00,3,3,11,Y,Son,118.8605625,0.878625,68.28851899,118.854679,,118.847597,,118.843923,,1,,5,,3,
Song_2,7,33:12:00,3,4,12,N,Son,119.0802188,0.878625,68.28851899,,,119.05523,119.056569,,,,,5,2.5,,
Song_2,7,33:13:00,4,1,13,Y,Son,119.299875,0.878625,68.28851899,119.310295,119.294109,119.294999,,119.29583,,1.5,1.5,5,,3,
Song_2,7,33:14:00,4,2,14,N,Son,119.5195313,0.8784375,68.30309498,,,,,119.490974,,,,,,,
Song_2,7,33:15:00,4,3,15,N,Son,119.7391875,0.87825,68.3176772,,119.713675,119.713386,119.710923,119.703679,,,1.5,4.5,2.5,3.5,
Song_2,7,33:16:00,4,4,16,N,Son,119.9588438,0.8780625,68.33226564,,,119.94098,119.944821,119.940841,,,,4.5,3,3.5,
Song_2,7,34:01:00,1,1,1,Y,Son,120.1785,0.877875,68.34686032,120.180004,,120.163219,,,,1.5,,4.5,,,
Song_2,7,34:02:00,1,2,2,N,Son,120.3979688,0.877875,68.34686032,,,120.355485,120.439988,120.376296,,,,4.5,2.5,3.5,
Song_2,7,34:03:00,1,3,3,N,Son,120.6174375,0.877875,68.34686032,,,120.590268,,120.585849,,,,4.5,,4,
Song_2,7,34:04:00,1,4,4,Y,Son,120.8369063,0.877875,68.34686032,120.849234,,120.807785,120.826246,120.831971,,2,,4.5,2.5,4,
Song_2,7,34:05:00,2,1,5,N,Son,121.056375,0.877875,68.34686032,,121.018694,121.047929,,121.075176,,,1.5,4.5,,4,
Song_2,7,34:06:00,2,2,6,N,Son,121.2758438,0.877875,68.34686032,,,,,,,,,,,,
Song_2,7,34:07:00,2,3,7,Y,Son,121.4953125,0.877875,68.34686032,121.486977,121.426876,121.45941,121.478116,,,1.5,1.5,4,2.5,,
Song_2,7,34:08:00,2,4,8,N,Son,121.7147813,0.877875,68.34686032,,,121.687297,121.722681,,,,,4.5,3,,
Song_2,7,34:09:00,3,1,9,N,Son,121.93425,0.877875,68.34686032,,,121.92832,,121.961597,,,,4.5,,4,
Song_2,7,34:10:00,3,2,10,N,Son,122.1537188,0.877875,68.34686032,,,122.131179,122.143901,,,,,4.5,2.5,,
Song_2,7,34:11:00,3,3,11,Y,Son,122.3731875,0.877875,68.34686032,122.360911,,122.341101,,,,1.5,,4.5,,,
Song_2,7,34:12:00,3,4,12,N,Son,122.5926563,0.877875,68.34686032,,,122.564534,122.568,122.572275,,,,4.5,2.5,4,
Song_2,7,34:13:00,4,1,13,Y,Son,122.812125,0.877875,68.34686032,122.80611,122.814051,122.784511,122.783302,,,2,1.5,4.5,3,,
Song_2,7,34:14:00,4,2,14,N,Son,123.0315938,0.87628125,68.47116722,,,123.004416,123.028253,,,,,4.5,3,,
Song_2,7,34:15:00,4,3,15,N,Son,123.2510625,0.8746875,68.59592712,,123.216886,123.208019,123.21543,,,,1.5,4.5,3.5,,
Song_2,7,34:16:00,4,4,16,N,Son,123.4705313,0.87309375,68.72114249,,,,123.464592,123.446291,,,,,,,
Song_2,7,35:01:00,1,1,1,Y,Son,123.69,0.8715,68.84681583,123.690305,,123.68148,123.660577,,,1.5,,4.5,4,,
Song_2,7,35:02:00,1,2,2,N,Son,123.907875,0.8715,68.84681583,,,123.878303,123.910519,123.871684,,,,4.5,4,3,
Song_2,7,35:03:00,1,3,3,N,Son,124.12575,0.8715,68.84681583,,,124.094307,124.108555,124.091749,,,,4.5,4.5,3,
Song_2,7,35:04:00,1,4,4,Y,Son,124.343625,0.8715,68.84681583,124.334821,,124.33776,,124.322227,,2,,4.5,,3,
Song_2,7,35:05:00,2,1,5,N,Son,124.5615,0.8715,68.84681583,,124.554176,124.558029,124.553372,124.542611,,,1.5,4.5,4.5,3.5,
Song_2,7,35:06:00,2,2,6,N,Son,124.779375,0.8715,68.84681583,,,124.751678,,124.76726,,,,4.5,,3.5,
Song_2,7,35:07:00,2,3,7,Y,Son,124.99725,0.8715,68.84681583,124.986835,124.946286,124.967342,124.987923,,,1.5,1.5,4.5,4,,
Song_2,7,35:08:00,2,4,8,N,Son,125.215125,0.8715,68.84681583,,,125.208638,,125.209126,,,,4,,3.5,
Song_2,7,35:09:00,3,1,9,N,Son,125.433,0.8715,68.84681583,,,125.422225,125.418473,,,,,4.5,3.5,,
Song_2,7,35:10:00,3,2,10,N,Son,125.650875,0.8715,68.84681583,,,125.626282,125.665918,125.658576,,,,5,3.5,3.5,
Song_2,7,35:11:00,3,3,11,Y,Son,125.86875,0.8715,68.84681583,125.876738,,125.859686,125.864287,125.867657,,1.5,,5,3.5,4,
Song_2,7,35:12:00,3,4,12,N,Son,126.086625,0.8715,68.84681583,,,126.122149,126.069437,126.086842,,,,4.5,3,3.5,
Song_2,7,35:13:00,4,1,13,Y,Son,126.3045,0.8715,68.84681583,126.321559,126.321341,126.308467,126.293556,126.284273,,2,2,5,3.5,4,
Song_2,7,35:14:00,4,2,14,N,Son,126.522375,0.874125,68.64006864,,,126.524827,,126.519268,,,,5,,4,
Song_2,7,35:15:00,4,3,15,N,Son,126.74025,0.87675,68.43455945,,126.719361,126.73693,126.723379,126.718503,,,2,5,3.5,4,
Song_2,7,35:16:00,4,4,16,N,Son,126.958125,0.879375,68.23027719,,,126.960831,126.959225,126.94796,,,,5,4,4,
Song_2,7,36:01:00,1,1,1,Y,Son,127.176,0.882,68.02721088,127.176931,,127.196719,127.164043,,,1.5,,5,4,,
Song_2,7,36:02:00,1,2,2,N,Son,127.3965,0.882,68.02721088,,127.385342,127.384069,127.397441,127.379715,,,1.5,5,4.5,4,
Song_2,7,36:03:00,1,3,3,N,Son,127.617,0.882,68.02721088,,127.588864,127.592337,127.557925,127.606441,,,2,5,4.5,4.5,
Song_2,7,36:04:00,1,4,4,Y,Son,127.8375,0.882,68.02721088,127.84525,127.848472,127.823476,127.827436,127.844188,,2,2.5,5,5,4.5,
Song_2,7,36:05:00,2,1,5,N,Son,128.058,0.882,68.02721088,,,128.060821,128.041109,128.051681,,,,5,5,4.5,
Song_2,7,36:06:00,2,2,6,N,Son,128.2785,0.882,68.02721088,,,128.275742,,128.289435,,,,5,,4.5,
Song_2,7,36:07:00,2,3,7,Y,Son,128.499,0.882,68.02721088,128.489956,128.476019,128.478381,128.463121,,,1.5,3.5,5,4.5,,
Song_2,7,36:08:00,2,4,8,N,Son,128.7195,0.882,68.02721088,,,128.724354,,128.717952,,,,5,,3.5,
Song_2,7,36:09:00,3,1,9,N,Son,128.94,0.882,68.02721088,,,128.953433,128.918923,,,,,5,4.5,,
Song_2,7,36:10:00,3,2,10,N,Son,129.1605,0.882,68.02721088,,,129.161743,129.152086,129.12655,,,,5,4.5,3.5,
Song_2,7,36:11:00,3,3,11,Y,Son,129.381,0.882,68.02721088,129.35852,,129.36728,,,,1.5,,5,,,
Song_2,7,36:12:00,3,4,12,N,Son,129.6015,0.882,68.02721088,,,129.561871,,,,,,5,,,
Song_2,7,36:13:00,4,1,13,Y,Son,129.822,0.882,68.02721088,129.815539,129.77297,129.80491,129.797714,,,2,3,5,3,,
Song_2,7,36:14:00,4,2,14,N,Son,130.0425,0.880875,68.1140911,,,130.035684,130.021935,,,,,5,3,,
Song_2,7,36:15:00,4,3,15,N,Son,130.263,0.87975,68.20119352,,130.181697,130.234843,130.234865,,,,2.5,5,3,,
Song_2,7,36:16:00,4,4,16,N,Son,130.4835,0.878625,68.28851899,,,130.477188,,130.487034,,,,5,,2.5,
Song_2,7,37:01:00,1,1,1,Y,Son,130.704,0.8775,68.37606838,130.707901,,130.667129,130.662671,,,1.5,,5,3,,
Song_2,7,37:02:00,1,2,2,N,Son,130.923375,0.8775,68.37606838,,,130.913826,,,,,,5,,,
Song_2,7,37:03:00,1,3,3,N,Son,131.14275,0.8775,68.37606838,,,131.141054,,131.144979,,,,5,,2,
Song_2,7,37:04:00,1,4,4,Y,Son,131.362125,0.8775,68.37606838,131.345384,,131.356957,,131.374363,,2,,5,,2,
Song_2,7,37:05:00,2,1,5,N,Son,131.5815,0.8775,68.37606838,,131.564019,131.59038,131.546465,,,,1.5,4.5,2.5,,
Song_2,7,37:06:00,2,2,6,N,Son,131.800875,0.8775,68.37606838,,,131.792586,,131.769853,,,,5,,2,
Song_2,7,37:07:00,2,3,7,Y,Son,132.02025,0.8775,68.37606838,132.005199,131.961439,131.996239,131.989934,132.00245,,1.5,1.5,5,2.5,2.5,
Song_2,7,37:08:00,2,4,8,N,Son,132.239625,0.8775,68.37606838,,,132.229551,,,,,,5,,,
Song_2,7,37:09:00,3,1,9,N,Son,132.459,0.8775,68.37606838,,,132.45735,132.425142,,,,,5,2,,
Song_2,7,37:10:00,3,2,10,N,Son,132.678375,0.8775,68.37606838,,,132.643401,132.636131,132.653283,,,,5,2.5,2.5,
Song_2,7,37:11:00,3,3,11,Y,Son,132.89775,0.8775,68.37606838,132.906683,,132.865519,,132.905767,,1.5,,5,,3,
Song_2,7,37:12:00,3,4,12,N,Son,133.117125,0.8775,68.37606838,,133.10413,133.106473,,133.095037,,,2.5,5,,3.5,
Song_2,7,37:13:00,4,1,13,Y,Son,133.3365,0.8775,68.37606838,133.344323,133.320375,133.317295,133.289276,133.31946,,2,3,5,2.5,3.5,
Song_2,7,37:14:00,4,2,14,N,Son,133.555875,0.878625,68.28851899,,,,,133.548744,,,,,,,
Song_2,7,37:15:00,4,3,15,N,Son,133.77525,0.87975,68.20119352,,,133.759525,,,,,,4.5,,,
Song_2,7,37:16:00,4,4,16,N,Son,133.994625,0.880875,68.1140911,,133.948182,133.963619,,133.985895,,,3,4.5,,3.5,
Song_2,7,38:01:00,1,1,1,Y,Son,134.214,0.882,68.02721088,134.216497,134.225083,134.173897,134.227095,,,1.5,2.5,4.5,2.5,,
Song_2,7,38:02:00,1,2,2,N,Son,134.4345,0.882,68.02721088,,,,134.52136,,,,,,,,
Song_2,7,38:03:00,1,3,3,N,Son,134.655,0.882,68.02721088,,,134.647257,,134.657231,,,,3.5,,3.5,
Song_2,7,38:04:00,1,4,4,Y,Son,134.8755,0.882,68.02721088,134.872156,134.867837,134.841128,134.903614,134.89409,,2,2.5,4,2.5,3.5,
Song_2,7,38:05:00,2,1,5,N,Son,135.096,0.882,68.02721088,,,135.023127,,,,,,4,,,
Song_2,7,38:06:00,2,2,6,N,Son,135.3165,0.882,68.02721088,,,135.282033,,,,,,4,,,
Song_2,7,38:07:00,2,3,7,Y,Son,135.537,0.882,68.02721088,135.545503,135.527057,135.517905,135.548311,135.527962,,1.5,2,4,2,2.5,
Song_2,7,38:08:00,2,4,8,N,Son,135.7575,0.882,68.02721088,,135.745909,135.74664,135.777408,135.755321,,,2.5,4.5,2.5,2.5,
Song_2,7,38:09:00,3,1,9,N,Son,135.978,0.882,68.02721088,,,,,,,,,4.5,,,
Song_2,7,38:10:00,3,2,10,N,Son,136.1985,0.882,68.02721088,,,,,,,,,,,,
Song_2,7,38:11:00,3,3,11,Y,Son,136.419,0.882,68.02721088,136.428887,,,,,,1.5,,,,,
Song_2,7,38:12:00,3,4,12,N,Son,136.6395,0.882,68.02721088,,,,,,,,,,,,
Song_2,7,38:13:00,4,1,13,Y,Son,136.86,0.882,68.02721088,136.891038,,,,,,2,,,,,
Song_2,7,38:14:00,4,2,14,N,Son,137.0805,0.88340625,67.91892179,,,,,,,,,,,,
Song_2,7,38:15:00,4,3,15,N,Son,137.301,0.8848125,67.8109769,,,,,,,,,,,,
Song_2,7,38:16:00,4,4,16,N,Son,137.5215,0.88621875,67.70337459,,,,,,,,,,,,
Song_2,7,39:01:00,1,1,1,Y,Son,137.742,0.887625,67.59611322,137.74339,137.731085,137.794206,137.763865,137.736215,,2,1,1.5,0.5,0.5,
Song_2,7,39:02:00,1,2,2,N,Son,137.9639063,0.887625,67.59611322,,,,,,,,,1.5,,,
Song_2,7,39:03:00,1,3,3,N,Son,138.1858125,0.887625,67.59611322,,,,,,,,,,,,
Song_2,7,39:04:00,1,4,4,Y,Son,138.4077188,0.887625,67.59611322,138.410159,138.394302,138.424637,138.438927,138.439356,,2.5,1.5,2,2,1,
Song_2,7,39:05:00,2,1,5,N,Son,138.629625,0.887625,67.59611322,,,,,,,,,,,,
Song_2,7,39:06:00,2,2,6,N,Son,138.8515313,0.887625,67.59611322,,138.868288,,,,,,2,,,,
Song_2,7,39:07:00,2,3,7,Y,Son,139.0734375,0.887625,67.59611322,139.066675,,139.088248,139.082352,139.076572,,1.5,,2.5,2.5,1.5,
Song_2,7,39:08:00,2,4,8,N,Son,139.2953438,0.887625,67.59611322,,,,139.307947,,,,2.5,3,3,,
Song_2,7,39:09:00,3,1,9,N,Son,139.51725,0.887625,67.59611322,,139.508565,,,,,,3,,,,
Song_2,7,39:10:00,3,2,10,N,Son,139.7391563,0.887625,67.59611322,,139.806461,,139.704566,,,,3,3,3.5,,
