Session,Inst,Tala,Label,Matra,Half cycle,Vibhag,Beat pos,Half beat,Cadence,Tabla solo,Virtual beat,Tactus,Tempo,Inst,Tabla,Inst Density,Tabla Density,Inst Peak,Tabla Peak,Inst Player,Tabla Player 
DebBh,Guitar,Drut teental,123:15:00,15,2,4,3,,,,1672.87,0.379166667,158.2417583,1672.878366,,1.5,,0.125463,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,123:16:00,16,2,4,4,,,,1672.965,0.37875,158.4158416,,1672.951076,,8.5,,0.058863,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,124:01:00,1,1,1,1,,,,1673.06,0.378333333,158.5903084,,1673.054492,,8.5,,0.183116,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,124:02:00,2,1,1,2,,,,1673.154583,0.378333333,158.5903084,,1673.160737,,8.5,,0.278616,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,124:03:00,3,1,1,3,,,,1673.249167,0.378333333,158.5903084,,1673.262458,,8.5,,0.15874,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,124:04:00,4,1,1,4,,,,1673.34375,0.378333333,158.5903084,,1673.345111,,9,,0.059531,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,124:05:00,5,1,2,1,,,,1673.438333,0.378333333,158.5903084,,1673.427709,,9,,0.052287,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,124:06:00,6,1,2,2,,,,1673.532917,0.378333333,158.5903084,,1673.539779,,9,,0.083658,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,124:07:00,7,1,2,3,,,,1673.6275,0.378333333,158.5903084,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,124:08:00,8,1,2,4,,,,1673.722083,0.378333333,158.5903084,,1673.722355,,9,,0.109422,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,124:09:00,9,2,3,1,,,,1673.816667,0.378333333,158.5903084,,1673.81393,,9,,0.147468,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,124:10:00,10,2,3,2,,,,1673.91125,0.378333333,158.5903084,1673.903689,1673.924586,1,9,0.094828,0.092814,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,124:11:00,11,2,3,3,,,,1674.005833,0.378333333,158.5903084,,1674.021802,,9,,0.180282,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,124:12:00,12,2,3,4,,,,1674.100417,0.378333333,158.5903084,,1674.101862,,9.5,,0.095799,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,124:13:00,13,2,4,1,,,,1674.195,0.378333333,158.5903084,1674.202527,,1.5,,0.145716,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,124:14:00,14,2,4,2,,,,1674.289583,0.37625,159.4684386,,1674.295665,,9.5,,0.11156,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,124:15:00,15,2,4,3,,,,1674.384167,0.374166667,160.3563475,1674.401761,,2,,0.145129,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,124:16:00,16,2,4,4,,,,1674.47875,0.372083333,161.2541993,,1674.454516,,9,,0.062302,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,125:01:00,1,1,1,1,,,,1674.573333,0.37,162.1621622,1674.562889,1674.550442,2.5,9,0.093584,0.270367,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,125:02:00,2,1,1,2,,,,1674.665833,0.37,162.1621622,,1674.664412,,9,,0.056196,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,125:03:00,3,1,1,3,,,,1674.758333,0.37,162.1621622,,1674.765815,,9,,0.084037,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,125:04:00,4,1,1,4,,,,1674.850833,0.37,162.1621622,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,125:05:00,5,1,2,1,,,,1674.943333,0.37,162.1621622,,1674.929617,,9,,0.07576,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,125:06:00,6,1,2,2,,,,1675.035833,0.37,162.1621622,,1675.029715,,9,,0.091326,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,125:07:00,7,1,2,3,,,,1675.128333,0.37,162.1621622,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,125:08:00,8,1,2,4,,,,1675.220833,0.37,162.1621622,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,125:09:00,9,2,3,1,,,,1675.313333,0.37,162.1621622,,1675.30389,,8,,0.203296,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,125:10:00,10,2,3,2,,,,1675.405833,0.37,162.1621622,,1675.418492,,8,,0.067006,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,125:11:00,11,2,3,3,,,,1675.498333,0.37,162.1621622,,1675.518393,,8,,0.09791,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,125:12:00,12,2,3,4,,,,1675.590833,0.37,162.1621622,,1675.606309,,8,,0.132156,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,125:13:00,13,2,4,1,,,,1675.683333,0.37,162.1621622,,1675.697504,,8.5,,0.103624,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,125:14:00,14,2,4,2,,,,1675.775833,0.37125,161.6161616,,1675.801765,,8.5,,0.150172,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,125:15:00,15,2,4,3,,,,1675.868333,0.3725,161.0738255,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,125:16:00,16,2,4,4,,,,1675.960833,0.37375,160.5351171,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,126:01:00,1,1,1,1,,,,1676.053333,0.375,160,,1676.056098,,7.5,,0.273438,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,126:02:00,2,1,1,2,,,,1676.147083,0.375,160,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,126:03:00,3,1,1,3,,,,1676.240833,0.375,160,,1676.265739,,7.5,,0.161364,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,126:04:00,4,1,1,4,,,,1676.334583,0.375,160,,1676.355465,,7.5,,0.112446,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,126:05:00,5,1,2,1,,,,1676.428333,0.375,160,1676.450478,1676.439647,1,8,0.116884,0.074459,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,126:06:00,6,1,2,2,,,,1676.522083,0.375,160,,1676.556074,,7.5,,0.090254,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,126:07:00,7,1,2,3,,,,1676.615833,0.375,160,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,126:08:00,8,1,2,4,,,,1676.709583,0.375,160,,1676.716059,,7.5,,0.05202,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,126:09:00,9,2,3,1,,,,1676.803333,0.375,160,,1676.809308,,7.5,,0.155446,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,126:10:00,10,2,3,2,,,,1676.897083,0.375,160,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,126:11:00,11,2,3,3,,,,1676.990833,0.375,160,,1677.028488,,7.5,,0.18678,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,126:12:00,12,2,3,4,,,,1677.084583,0.375,160,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,126:13:00,13,2,4,1,,,,1677.178333,0.375,160,1677.208777,1677.188845,1.5,7.5,0.139788,0.081641,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,126:14:00,14,2,4,2,,,,1677.272083,0.37625,159.4684385,,1677.298577,,8,,0.175482,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,126:15:00,15,2,4,3,,,,1677.365833,0.3775,158.9403974,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,126:16:00,16,2,4,4,,,,1677.459583,0.37875,158.4158416,,1677.461277,,7.5,,0.094358,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,127:01:00,1,1,1,1,,,,1677.553333,0.38,157.8947368,1677.585298,1677.560015,2,7.5,0.122183,0.163933,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,127:02:00,2,1,1,2,,,,1677.648333,0.38,157.8947368,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,127:03:00,3,1,1,3,,,,1677.743333,0.38,157.8947368,,1677.778323,,7,,0.107907,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,127:04:00,4,1,1,4,,,,1677.838333,0.38,157.8947368,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,127:05:00,5,1,2,1,,,,1677.933333,0.38,157.8947368,1677.974955,1677.951562,2.5,7,0.091389,0.127597,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,127:06:00,6,1,2,2,,,,1678.028333,0.38,157.8947368,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,127:07:00,7,1,2,3,,,,1678.123333,0.38,157.8947368,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,127:08:00,8,1,2,4,,,,1678.218333,0.38,157.8947368,,1678.248852,,7,,0.14916,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,127:09:00,9,2,3,1,,,,1678.313333,0.38,157.8947368,1678.348045,1678.351296,3.5,7,0.140012,0.136278,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,127:10:00,10,2,3,2,,,,1678.408333,0.38,157.8947368,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,127:11:00,11,2,3,3,,,,1678.503333,0.38,157.8947368,,1678.460883,,6.5,,0.193232,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,127:12:00,12,2,3,4,,,,1678.598333,0.38,157.8947368,1678.531952,1678.557042,3.5,6.5,0.142576,0.138298,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,127:13:00,13,2,4,1,,,,1678.693333,0.38,157.8947368,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,127:14:00,14,2,4,2,,,,1678.788333,0.380675781,157.6144398,,1678.822799,,6,,0.145591,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,127:15:00,15,2,4,3,,,,1678.883333,0.381351563,157.3351361,1678.917353,1678.903407,4,6.5,0.124501,0.069966,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,127:16:00,16,2,4,4,,,,1678.978333,0.382027344,157.0568206,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,128:01:00,1,1,1,1,,,,1679.073333,0.382703125,156.779488,1679.100219,1679.072463,4.5,6.5,0.121439,0.392933,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,128:02:00,2,1,1,2,,,,1679.169009,0.382703125,156.779488,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,128:03:00,3,1,1,3,,,,1679.264685,0.382703125,156.779488,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,128:04:00,4,1,1,4,,,,1679.360361,0.382703125,156.779488,,1679.371037,,6,,0.1667,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,128:05:00,5,1,2,1,,,,1679.456036,0.382703125,156.779488,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,128:06:00,6,1,2,2,,,,1679.551712,0.382703125,156.779488,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,128:07:00,7,1,2,3,,,,1679.647388,0.382703125,156.779488,,1679.659679,,5.5,,0.061554,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,128:08:00,8,1,2,4,,,,1679.743064,0.382703125,156.779488,,1679.743874,,6,,0.14053,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,128:09:00,9,2,3,1,,,,1679.83874,0.382703125,156.779488,,1679.845745,,6,,0.101239,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,128:10:00,10,2,3,2,,,,1679.934415,0.382703125,156.779488,,1679.952272,,6,,0.169478,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,128:11:00,11,2,3,3,,,,1680.030091,0.382703125,156.779488,,1680.04658,,6.5,,0.074742,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,128:12:00,12,2,3,4,,,,1680.125767,0.382703125,156.779488,,1680.131484,,7,,0.143421,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,128:13:00,13,2,4,1,,,,1680.221443,0.382703125,156.779488,1680.214972,1680.215197,3,7.5,0.156437,0.136766,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,128:14:00,14,2,4,2,,,,1680.317118,0.379268229,158.1993834,,1680.31937,,7.5,,0.125497,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,128:15:00,15,2,4,3,,,,1680.412794,0.375833333,159.6452328,1680.398745,1680.410542,3,7.5,0.143633,0.055708,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,128:16:00,16,2,4,4,,,,1680.50847,0.372398438,161.1177544,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,129:01:00,1,1,1,1,,,,1680.604146,0.368963542,162.6176931,,1680.581424,,7,,0.175625,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,129:02:00,2,1,1,2,,,,1680.696387,0.368963542,162.6176931,,1680.691345,,7.5,,0.27424,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,129:03:00,3,1,1,3,,,,1680.788628,0.368963542,162.6176931,,1680.786699,,8,,0.125084,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,129:04:00,4,1,1,4,,,,1680.880868,0.368963542,162.6176931,,1680.870225,,8,,0.077648,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,129:05:00,5,1,2,1,,,,1680.973109,0.368963542,162.6176931,,1680.962779,,8,,0.104912,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,129:06:00,6,1,2,2,,,,1681.06535,0.368963542,162.6176931,,1681.050198,,8.5,,0.122377,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,129:07:00,7,1,2,3,,,,1681.157591,0.368963542,162.6176931,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,129:08:00,8,1,2,4,,,,1681.249832,0.368963542,162.6176931,,1681.244437,,8.5,,0.141474,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,129:09:00,9,2,3,1,,,,1681.342073,0.368963542,162.6176931,,1681.348805,,9,,0.148184,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,129:10:00,10,2,3,2,,,,1681.434314,0.368963542,162.6176931,,1681.450184,,9,,0.340268,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,129:11:00,11,2,3,3,,,,1681.526555,0.368963542,162.6176931,,1681.547323,,9.5,,0.101578,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,129:12:00,12,2,3,4,,,,1681.618796,0.368963542,162.6176931,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,129:13:00,13,2,4,1,,,,1681.711036,0.368963542,162.6176931,,1681.716184,,9.5,,0.181148,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,129:14:00,14,2,4,2,,,,1681.803277,0.37255599,161.0496185,,1681.817183,,9.5,,0.130868,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,129:15:00,15,2,4,3,,,,1681.895518,0.376148437,159.511496,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,129:16:00,16,2,4,4,,,,1681.987759,0.379740885,158.0024757,,1681.98304,,9,,0.154896,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,130:01:00,1,1,1,1,,,,1682.08,0.383333333,156.5217392,,1682.08465,,9,,0.210579,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,130:02:00,2,1,1,2,,,,1682.175833,0.383333333,156.5217392,,1682.202761,,9,,0.214639,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,130:03:00,3,1,1,3,,,,1682.271667,0.383333333,156.5217392,,1682.295551,,9,,0.093344,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,130:04:00,4,1,1,4,,,,1682.3675,0.383333333,156.5217392,,1682.384615,,9,,0.13146,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,130:05:00,5,1,2,1,,,,1682.463333,0.383333333,156.5217392,,1682.471966,,9,,0.075134,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,130:06:00,6,1,2,2,,,,1682.559167,0.383333333,156.5217392,,1682.57254,,9.5,,0.055683,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,130:07:00,7,1,2,3,,,,1682.655,0.383333333,156.5217392,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,130:08:00,8,1,2,4,,,,1682.750833,0.383333333,156.5217392,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,130:09:00,9,2,3,1,,,,1682.846667,0.383333333,156.5217392,,1682.886473,,8,,0.211371,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,130:10:00,10,2,3,2,,,,1682.9425,0.383333333,156.5217392,,1682.982526,,8,,0.125076,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,130:11:00,11,2,3,3,,,,1683.038333,0.383333333,156.5217392,,1683.076221,,8,,0.256978,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,130:12:00,12,2,3,4,,,,1683.134167,0.383333333,156.5217392,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,130:13:00,13,2,4,1,,,,1683.23,0.383333333,156.5217392,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,130:14:00,14,2,4,2,,,,1683.325833,0.383333333,156.5217392,,1683.311631,,8,,0.258886,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,130:15:00,15,2,4,3,,,,1683.421667,0.383333333,156.5217392,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,130:16:00,16,2,4,4,,,,1683.5175,0.383333333,156.5217392,,1683.502616,,7.5,,0.215454,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,131:01:00,1,1,1,1,,,,1683.613333,0.383333333,156.5217392,,1683.605951,,7.5,,0.470136,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,131:02:00,2,1,1,2,,,,1683.709167,0.383333333,156.5217392,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,131:03:00,3,1,1,3,,,,1683.805,0.383333333,156.5217392,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,131:04:00,4,1,1,4,,,,1683.900833,0.383333333,156.5217392,,1683.900632,,7,,0.073717,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,131:05:00,5,1,2,1,,,,1683.996667,0.383333333,156.5217392,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,131:06:00,6,1,2,2,,,,1684.0925,0.383333333,156.5217392,,1684.096926,,6.5,,0.072822,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,131:07:00,7,1,2,3,,,,1684.188333,0.383333333,156.5217392,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,131:08:00,8,1,2,4,,,,1684.284167,0.383333333,156.5217392,,1684.294425,,6.5,,0.110242,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,131:09:00,9,2,3,1,,,,1684.38,0.383333333,156.5217392,,1684.38328,,6.5,,0.173858,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,131:10:00,10,2,3,2,,,,1684.475833,0.383333333,156.5217392,,1684.487469,,6,,0.130097,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,131:11:00,11,2,3,3,,,,1684.571667,0.383333333,156.5217392,,1684.582493,,6,,0.095958,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,131:12:00,12,2,3,4,,,,1684.6675,0.383333333,156.5217392,,1684.66366,,6.5,,0.148446,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,131:13:00,13,2,4,1,,,,1684.763333,0.383333333,156.5217392,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,131:14:00,14,2,4,2,,,,1684.859167,0.38311849,156.6095128,,1684.845308,,7,,0.278319,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,131:15:00,15,2,4,3,,,,1684.955,0.382903646,156.697385,1684.962901,,1,,0.094205,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,131:16:00,16,2,4,4,,,,1685.050833,0.382688802,156.7853558,,1685.027391,,6.5,,0.135693,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,132:01:00,1,1,1,1,,,,1685.146667,0.382473958,156.8734254,1685.150543,1685.129001,1.5,6.5,0.143736,0.213863,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,132:02:00,2,1,1,2,,,,1685.242285,0.382473958,156.8734254,,1685.240063,,7,,0.087297,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,132:03:00,3,1,1,3,,,,1685.337904,0.382473958,156.8734254,,1685.338813,,7,,0.094274,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,132:04:00,4,1,1,4,,,,1685.433522,0.382473958,156.8734254,,1685.425802,,7.5,,0.147155,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,132:05:00,5,1,2,1,,,,1685.529141,0.382473958,156.8734254,,1685.528462,,7.5,,0.079837,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,132:06:00,6,1,2,2,,,,1685.624759,0.382473958,156.8734254,,1685.622757,,7.5,,0.114554,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,132:07:00,7,1,2,3,,,,1685.720378,0.382473959,156.8734254,,1685.722064,,8,,0.071355,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,132:08:00,8,1,2,4,,,,1685.815996,0.382473958,156.8734254,,1685.828102,,8.5,,0.171737,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,132:09:00,9,2,3,1,,,,1685.911615,0.382473958,156.8734254,,1685.933919,,8.5,,0.134349,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,132:10:00,10,2,3,2,,,,1686.007233,0.382473958,156.8734254,,1686.039156,,9,,0.278187,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,132:11:00,11,2,3,3,,,,1686.102852,0.382473958,156.8734254,,1686.138812,,9,,0.12708,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,132:12:00,12,2,3,4,,,,1686.19847,0.382473958,156.8734254,,1686.232336,,9.5,,0.066241,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,132:13:00,13,2,4,1,,,,1686.294089,0.382473958,156.8734254,,1686.320687,,9.5,,0.128401,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,132:14:00,14,2,4,2,,,,1686.389707,0.379570313,158.0734794,,1686.420797,,9.5,,0.139439,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,132:15:00,15,2,4,3,,,,1686.485326,0.376666667,159.2920354,,1686.513376,,9.5,,0.074516,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,132:16:00,16,2,4,4,,,,1686.580944,0.373763021,160.5295245,,1686.596832,,9.5,,0.12632,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,133:01:00,1,1,1,1,,,,1686.676563,0.370859375,161.7863914,,1686.698085,,9.5,,0.131478,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,133:02:00,2,1,1,2,,,,1686.769277,0.370859375,161.7863914,,1686.800278,,10,,0.198904,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,133:03:00,3,1,1,3,,,,1686.861992,0.370859375,161.7863914,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,133:04:00,4,1,1,4,,,,1686.954707,0.370859375,161.7863914,,1686.975484,,10,,0.108111,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,133:05:00,5,1,2,1,,,,1687.047422,0.370859375,161.7863914,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,133:06:00,6,1,2,2,,,,1687.140137,0.370859375,161.7863914,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,133:07:00,7,1,2,3,,,,1687.232852,0.370859375,161.7863914,1687.251453,1687.247888,1.5,9,0.169758,0.097055,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,133:08:00,8,1,2,4,,,,1687.325566,0.370859375,161.7863914,,1687.332346,,9.5,,0.074866,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,133:09:00,9,2,3,1,,,,1687.418281,0.370859375,161.7863914,1687.448855,1687.43104,2,9,0.091665,0.111547,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,133:10:00,10,2,3,2,,,,1687.510996,0.370859375,161.7863914,,1687.549589,,9,,0.088103,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,133:11:00,11,2,3,3,,,,1687.603711,0.370859375,161.7863914,1687.619456,,2.5,,0.104425,,Debashish Bhattacharya,Gurdain Rayatt
